,dataset,SR,SR_time,TPOT,TPOTSR,AK,AKSR,LR,timeTPOT,timeTPOTSR,timeAK,timeAKSR,meanguess,generations,function_set,epochs,max_TPOT_time,
869,0-Su2.csv,1.17614091,49.32142735,1.336255328,1.591334788,2.956317156,1.652859541,1.167050334,601.4588211,601.5533919,99.34957457,55.40832782,4.087299762,50,"['add', 'sub', 'mul', 'div']",,10,
870,0-Su2.csv,1.331364723,49.87596178,1.322354198,1.188384047,3.394893978,1.683721985,1.167050334,601.7439103,600.459558,27.79172277,113.9764156,4.087299762,50,"['add', 'sub', 'mul', 'div']",,10,
871,0-Su2.csv,1.781624614,40.14953971,1.107066461,1.105177667,2.902228599,1.504071768,1.294399409,601.4539363,600.7900281,52.49460506,32.60340285,4.327230424,50,"['add', 'sub', 'mul', 'div']",,10,
872,0-Su2.csv,1.68545529,35.71031952,1.355921836,1.240841769,3.120006069,1.64524615,1.370363881,601.8939891,600.1515315,62.58816624,68.93149376,4.386133244,50,"['add', 'sub', 'mul', 'div']",,10,
873,0-Su2.csv,1.654658639,40.38255548,1.252203241,1.330582939,1.932697142,1.684227088,1.620326235,600.4669597,600.2119131,93.61602998,23.6109364,3.416831501,50,"['add', 'sub', 'mul', 'div']",,10,
874,0-Su2.csv,1.930135545,37.34149909,1.860445628,1.794538724,3.663655965,2.684618607,2.183169942,600.6924067,612.1914063,29.77037191,20.80204749,4.251919786,50,"['add', 'sub', 'mul', 'div']",,10,
875,0-Su2.csv,1.716739014,40.39418912,1.255563578,1.246410163,4.012136737,1.706179872,1.40930177,600.9785049,600.6974485,27.62627482,135.2083647,4.708178013,50,"['add', 'sub', 'mul', 'div']",,10,
876,0-Su2.csv,1.063350108,33.37023449,1.162706906,1.17028705,3.286206316,1.620117852,1.091640495,600.932698,600.4579978,82.09289289,25.46558428,3.659257161,50,"['add', 'sub', 'mul', 'div']",,10,
877,0-Su2.csv,1.89627556,36.71032977,1.485777593,1.560978892,4.615744288,2.507680082,1.906745302,600.7617939,600.3485696,22.09751701,19.90217853,4.909794872,50,"['add', 'sub', 'mul', 'div']",,10,
878,0-Su2.csv,1.440595838,38.93773985,1.662202346,1.55925497,3.841576935,1.875085335,1.617859029,600.3962121,600.1271768,23.23782468,65.27055621,3.962182925,50,"['add', 'sub', 'mul', 'div']",,10,
879,0-Su2.csv,1.627882175,47.16288781,1.416447506,1.292803705,3.704905873,1.885802674,1.378476838,600.3735387,600.6605763,21.6781621,25.01304102,4.24187931,50,"['add', 'sub', 'mul', 'div']",,10,
880,0-Su2.csv,1.931417248,39.01796079,1.508193937,1.533998056,4.22545184,1.917603864,1.615726081,600.1687434,600.6750638,26.45035481,23.81222749,4.870230954,50,"['add', 'sub', 'mul', 'div']",,10,
881,0-Su2.csv,2.330282233,45.74011397,1.355168711,1.398704764,3.178826637,1.643726148,1.354708802,600.3437703,600.8118517,50.30718613,45.83664632,4.505245228,50,"['add', 'sub', 'mul', 'div']",,10,
882,0-Su2.csv,1.759577244,37.39167118,1.263508728,1.177734905,3.57931619,1.778080368,1.434528936,600.7238519,606.4201703,26.14171815,27.05717349,3.980414515,50,"['add', 'sub', 'mul', 'div']",,10,
883,0-Su2.csv,1.633288653,45.12990332,1.358609324,1.307825771,2.643108912,1.621156657,1.513541676,600.6045406,600.6288571,93.93552113,151.747633,4.331629679,50,"['add', 'sub', 'mul', 'div']",,10,
884,0-Su2.csv,1.984822852,38.24143076,1.621296891,1.658063271,3.284929891,1.69875281,2.010588574,602.4905252,601.1262286,230.7448485,140.5349507,4.970097569,50,"['add', 'sub', 'mul', 'div']",,10,
885,0-Su2.csv,1.817833243,47.72061896,1.372800991,1.179896485,4.306951359,1.764966127,1.424251403,600.9905627,601.0104077,97.81790423,28.95623899,4.558709129,50,"['add', 'sub', 'mul', 'div']",,10,
886,0-Su2.csv,1.949208809,45.19100261,1.473489864,1.593293104,2.834643042,2.043662934,1.564473216,615.6105042,601.1480525,228.7394853,41.14904809,4.415846676,50,"['add', 'sub', 'mul', 'div']",,10,
887,0-Su2.csv,1.461823885,39.17608333,1.429656629,1.415466853,3.964254861,1.230695789,1.436748629,600.6173415,600.854336,30.94467473,110.8978453,4.253686701,50,"['add', 'sub', 'mul', 'div']",,10,
888,0-Su2.csv,1.5933142,50.21510363,1.474742191,1.614499155,3.296029667,1.666022188,1.810905709,600.4629567,600.8832026,153.9940155,194.122828,4.682122733,50,"['add', 'sub', 'mul', 'div']",,10,
889,0-Su2.csv,1.010361465,48.38765025,1.23316039,1.192040762,3.198544334,1.076514439,1.043262623,601.0744939,600.9032381,27.29126215,77.56106567,3.281294811,50,"['add', 'sub', 'mul', 'div']",,10,
890,0-Su2.csv,1.881815954,48.71008992,1.893508005,1.536354498,3.946806324,1.766457715,1.964724411,608.8236368,600.8262489,49.18677211,56.42558241,5.107746825,50,"['add', 'sub', 'mul', 'div']",,10,
891,0-Su2.csv,1.531758671,48.03664637,1.476988662,1.324538689,3.930161918,1.22549665,1.436748629,600.7410574,602.8190587,34.3671658,97.94664454,4.253686701,50,"['add', 'sub', 'mul', 'div']",,10,
892,0-Su2.csv,2.821475193,44.84748816,1.48192956,1.381112566,2.896754426,1.786403332,1.600480968,601.7287364,600.6847844,109.0887585,94.76329064,4.215641449,50,"['add', 'sub', 'mul', 'div']",,10,
893,0-Su2.csv,1.444030134,44.35442281,1.512610409,1.507494396,2.790474583,1.901364471,1.435559491,601.6036904,600.6800349,55.65358973,84.23420191,4.286581072,50,"['add', 'sub', 'mul', 'div']",,10,
894,0-Su2.csv,1.671419232,41.90101624,1.695279147,1.836186288,4.14794892,2.069436639,1.436748629,612.2762609,600.7110968,26.85855269,32.04830718,4.253686701,50,"['add', 'sub', 'mul', 'div']",,10,
895,0-Su2.csv,2.001836552,41.27234554,1.821718777,1.769773296,3.754565541,1.947120797,2.183169942,600.1903274,607.3681476,36.94794202,62.53917074,4.251919786,50,"['add', 'sub', 'mul', 'div']",,10,
896,0-Su2.csv,1.550433936,46.38775611,1.270123311,1.265335218,3.869978684,1.839880116,1.40930177,601.1063848,601.3476622,46.76992249,53.85957694,4.708178013,50,"['add', 'sub', 'mul', 'div']",,10,
897,0-Su2.csv,1.271635487,45.26283193,1.346159948,1.362561708,3.089493055,1.317249667,1.570384558,601.7740886,600.964715,27.62064552,105.3322954,3.821294102,50,"['add', 'sub', 'mul', 'div']",,10,
898,0-Su2.csv,1.93565835,46.19380331,1.083224497,1.343097535,3.791135415,1.443311585,1.395864947,605.0720873,605.5276771,28.77429271,149.9932418,4.713393782,50,"['add', 'sub', 'mul', 'div']",,10,
899,0-Su2.csv,1.42769498,40.65239215,1.20173456,1.298492987,3.244998229,1.559303307,1.152023863,600.4503736,600.3162816,19.33180737,98.74767041,4.077062993,50,"['add', 'sub', 'mul', 'div']",,10,
900,0-Huang1CS.csv,11.98653178,45.74062228,11.4989023,13.2457565,12.83719865,15.5090452,14.14909368,601.7131815,605.0871036,203.1773884,39.02293301,32.21181625,50,"['add', 'sub', 'mul', 'div']",,10,
901,0-Huang1CS.csv,13.78940036,49.11925697,12.49127823,10.99024674,14.4300838,14.7618782,13.54481475,600.6173952,600.5623813,199.0668182,214.929955,34.20333376,50,"['add', 'sub', 'mul', 'div']",,10,
902,0-Huang1CS.csv,12.99845238,46.19317031,13.20877871,12.7354514,12.39215793,12.0670265,11.7796754,601.0550559,601.3603826,102.3757279,81.66940689,34.63617727,50,"['add', 'sub', 'mul', 'div']",,10,
903,0-Huang1CS.csv,11.82171017,48.28785396,9.912041908,9.846698009,11.65094577,11.9172885,12.8447841,608.3247342,601.6660264,87.9146924,94.6835084,32.75399068,50,"['add', 'sub', 'mul', 'div']",,10,
904,0-Huang1CS.csv,9.624157494,62.67148924,7.690895485,7.122407005,6.481016012,8.044101788,7.080222822,603.3382251,601.9032962,195.5894029,134.5783663,26.58570771,50,"['add', 'sub', 'mul', 'div']",,10,
905,0-Huang1CS.csv,11.60286901,40.50123549,7.053928426,8.168965055,7.393737842,8.321583633,9.545365623,602.0818577,600.5423391,203.9687996,215.9290757,26.88435017,50,"['add', 'sub', 'mul', 'div']",,10,
906,0-Huang1CS.csv,14.42321644,44.27705002,12.12589657,11.89936259,13.26946358,13.20562923,12.17983331,627.8902323,601.0488014,211.2094307,216.9261329,30.62037749,50,"['add', 'sub', 'mul', 'div']",,10,
907,0-Huang1CS.csv,9.130034766,45.43760705,7.834378165,7.857841251,7.86993011,9.563580328,9.625699002,601.1836696,601.7369585,208.2263029,175.4588413,23.43955756,50,"['add', 'sub', 'mul', 'div']",,10,
908,0-Huang1CS.csv,12.10064026,50.22692323,13.46355154,14.07872896,16.55284619,20.36145499,11.86130982,604.6718752,602.5533841,29.6058991,208.9730589,34.6173375,50,"['add', 'sub', 'mul', 'div']",,10,
909,0-Huang1CS.csv,11.91258371,50.31732345,14.23753824,6.663631712,9.922653936,10.59269379,13.92364346,600.4517355,600.7381389,188.8919554,143.3839433,31.4607074,50,"['add', 'sub', 'mul', 'div']",,10,
910,0-Huang1CS.csv,10.04107196,48.09778285,5.373115466,8.180487377,6.1388137,6.37257983,8.026481931,601.3504417,601.1154926,204.3438439,225.7062354,17.52659598,50,"['add', 'sub', 'mul', 'div']",,10,
911,0-Huang1CS.csv,17.41183586,43.19483042,10.69785059,14.18310438,14.85082158,14.28260185,15.91740658,600.457144,600.8303609,216.195008,221.1286933,34.74987726,50,"['add', 'sub', 'mul', 'div']",,10,
912,0-Huang1CS.csv,15.73549136,50.13218546,13.56152271,12.34143631,13.78118342,14.23505429,15.33540008,616.5364847,600.5707448,168.3698981,146.9334605,33.31607071,50,"['add', 'sub', 'mul', 'div']",,10,
913,0-Huang1CS.csv,11.2120097,50.0823772,9.122415439,9.601591371,11.7324587,11.62803481,12.48262559,609.7387669,601.2885427,116.7177649,94.408885,27.18048164,50,"['add', 'sub', 'mul', 'div']",,10,
914,0-Huang1CS.csv,13.29081314,47.19848752,9.261855276,9.076044212,11.63030397,9.362919705,11.2503308,601.7558265,600.9802818,203.5376656,226.0143862,32.99252611,50,"['add', 'sub', 'mul', 'div']",,10,
915,0-Huang1CS.csv,12.73827148,45.1400876,9.188015067,9.660164822,11.57618606,11.53244777,11.73985444,600.4421735,610.4819531,188.7415257,226.2678714,32.412815,50,"['add', 'sub', 'mul', 'div']",,10,
916,0-Huang1CS.csv,16.23416329,42.94501901,14.56457507,14.26694153,16.88901714,16.63881111,17.39802369,601.7785394,601.7296371,139.2803938,134.8980863,31.2672991,50,"['add', 'sub', 'mul', 'div']",,10,
917,0-Huang1CS.csv,15.7696127,38.3452096,10.96551422,14.39034913,20.02492594,14.69743872,16.92333432,600.1837249,600.7310233,36.07924557,220.8980882,29.76012287,50,"['add', 'sub', 'mul', 'div']",,10,
918,0-Huang1CS.csv,16.35478877,43.89534688,14.70020651,15.02915724,15.24299545,13.11090795,16.74707093,600.6747634,601.6159127,222.8182957,232.423619,36.42943905,50,"['add', 'sub', 'mul', 'div']",,10,
919,0-Huang1CS.csv,16.272125,49.78012419,11.22943665,11.63939547,42.53771631,20.45204593,14.02908751,600.752471,600.8968711,23.98035574,30.87227273,34.76365429,50,"['add', 'sub', 'mul', 'div']",,10,
920,0-Huang1CS.csv,8.277653626,52.63905716,9.218163412,6.794038837,7.182101184,7.911774568,9.239106024,600.1114616,600.2460763,220.3513634,134.4023631,26.16230161,50,"['add', 'sub', 'mul', 'div']",,10,
921,0-Huang1CS.csv,16.93894666,54.83496046,11.32552777,12.75128081,14.64190055,15.86532287,13.54481475,600.7172058,600.4628785,215.0637093,182.2968457,34.20333376,50,"['add', 'sub', 'mul', 'div']",,10,
922,0-Huang1CS.csv,9.047288137,45.6103363,7.742699269,3.915277958,7.411415707,7.763516486,9.124747233,609.0610199,624.0635958,219.1284308,157.4694805,29.5491975,50,"['add', 'sub', 'mul', 'div']",,10,
923,0-Huang1CS.csv,9.043663586,55.68529367,9.257930721,11.89795008,9.818610375,9.360590458,9.562361995,600.7337694,600.6964951,94.33058262,113.7512715,27.5584518,50,"['add', 'sub', 'mul', 'div']",,10,
924,0-Huang1CS.csv,11.79643358,41.0375061,8.184950563,5.822348562,8.517852048,8.435716516,10.99924158,600.7611337,600.2954686,146.2028604,202.131103,25.52056467,50,"['add', 'sub', 'mul', 'div']",,10,
925,0-Huang1CS.csv,11.89850162,43.21216011,10.96174232,11.59078759,11.38280524,8.805711326,11.61836146,600.7909369,601.056469,147.3068521,224.0281146,34.23310751,50,"['add', 'sub', 'mul', 'div']",,10,
926,0-Huang1CS.csv,7.432797553,53.85658503,7.242754042,6.872139462,8.389228365,6.440683411,9.05990771,608.1066792,601.3771045,95.64607191,179.4740882,23.24345826,50,"['add', 'sub', 'mul', 'div']",,10,
927,0-Huang1CS.csv,13.51103159,42.33507681,10.67493394,10.91729466,28.96281388,45.33198198,13.21983903,601.7868142,600.604728,25.41464639,22.66465378,26.00281108,50,"['add', 'sub', 'mul', 'div']",,10,
928,0-Huang1CS.csv,14.002324,51.5414989,9.936812198,8.928305846,10.73658734,10.99520823,11.73520429,600.9027293,600.3969312,211.9759452,223.0338147,30.04579896,50,"['add', 'sub', 'mul', 'div']",,10,
929,0-Huang1CS.csv,11.74343688,49.84652805,14.67180787,13.78467997,21.07487196,19.65711622,11.86130982,603.7975996,605.6499498,219.9606092,227.8129084,34.6173375,50,"['add', 'sub', 'mul', 'div']",,10,
930,0-Huang1CS.csv,10.47873522,47.69795036,5.453404112,8.681337152,10.42579823,9.085702436,9.376458235,601.1768181,600.3189802,220.2230842,232.0995405,27.36468989,50,"['add', 'sub', 'mul', 'div']",,10,
931,0-Huang1CS.csv,12.85106721,45.31434059,8.437475593,8.445604968,10.86407624,10.01463237,11.37435144,622.854713,600.5947163,222.7920012,232.3866084,32.31235044,50,"['add', 'sub', 'mul', 'div']",,10,
932,0-Huang1CS.csv,16.45148053,43.89023542,17.01629438,13.07519129,16.4135927,15.67623614,17.39802369,600.9640727,601.1131952,139.6001198,227.1641529,31.2672991,50,"['add', 'sub', 'mul', 'div']",,10,
933,0-Huang1CS.csv,11.6605923,40.0599792,13.2580049,12.11727957,20.41438566,19.86060497,11.86130982,601.0649149,600.1505702,220.3551617,229.0293279,34.6173375,50,"['add', 'sub', 'mul', 'div']",,10,
934,0-Huang1CS.csv,11.21202237,57.23086977,8.913479702,8.382627675,11.95269609,11.95667198,11.73985444,601.4807479,600.3737147,226.0524914,219.2639389,32.412815,50,"['add', 'sub', 'mul', 'div']",,10,
935,0-Huang1CS.csv,11.5514678,48.08725405,9.425564732,9.285842006,15.99748749,15.65672826,12.74808468,600.1972451,600.0715232,33.94492722,38.47862339,26.89382214,50,"['add', 'sub', 'mul', 'div']",,10,
936,0-Huang1CS.csv,18.11525608,48.3241303,10.9977077,13.15666801,13.35242432,13.66708627,16.6840848,611.8670859,600.2506704,225.1359403,234.0426846,26.15160021,50,"['add', 'sub', 'mul', 'div']",,10,
937,0-Huang1CS.csv,13.97480875,45.75095367,13.95386635,14.3144114,12.57251668,12.33432133,14.31679333,601.2958519,600.8340907,134.4127502,117.4714925,32.26528256,50,"['add', 'sub', 'mul', 'div']",,10,
938,0-Huang1CS.csv,10.90298481,45.84465027,8.102006708,8.457276269,9.366366489,8.752270207,10.91283734,601.8204908,600.5281844,175.5980563,233.7554977,30.71597261,50,"['add', 'sub', 'mul', 'div']",,10,
939,0-Huang1CS.csv,9.82491899,43.62416339,12.33632716,13.446644,9.797601691,10.47311981,9.419233881,618.5506923,600.2284873,213.8023534,77.80056238,32.27603036,50,"['add', 'sub', 'mul', 'div']",,10,
940,0-Huang1CS.csv,15.49320017,40.12966824,13.24769882,9.289309244,21.77061079,15.79083451,16.92333432,600.2912877,600.3076849,30.87824988,109.7444851,29.76012287,50,"['add', 'sub', 'mul', 'div']",,10,
941,0-Huang1CS.csv,12.1241242,65.37318587,10.82583278,9.49404504,11.28842225,9.829347556,12.9938692,601.6957936,600.164716,129.4794586,223.7536254,33.78948309,50,"['add', 'sub', 'mul', 'div']",,10,
942,0-Huang1CS.csv,9.405984991,42.39633965,7.342710587,8.449698866,8.23002834,7.81167145,9.05990771,600.300442,606.6774874,90.92060232,177.1011024,23.24345826,50,"['add', 'sub', 'mul', 'div']",,10,
943,0-Huang1CS.csv,11.50086757,53.32312894,10.3102855,9.46860947,10.7850981,9.343414423,11.8618108,607.4338603,606.091321,219.8670323,235.0565345,23.25062806,50,"['add', 'sub', 'mul', 'div']",,10,
944,0-Huang1CS.csv,12.3651296,45.53057814,8.476810986,9.909144118,9.91102762,11.43695901,11.2503308,601.1789603,617.9315844,222.1146624,231.6169345,32.99252611,50,"['add', 'sub', 'mul', 'div']",,10,
945,0-Huang1CS.csv,11.50676162,42.66655421,12.41469087,12.07388886,13.39912644,13.4145288,12.17983331,600.317224,600.5903857,222.9460585,234.9344153,30.62037749,50,"['add', 'sub', 'mul', 'div']",,10,
946,0-Huang1CS.csv,14.77295638,37.63260746,10.68870196,9.91452612,12.38746145,12.77419052,12.8447841,601.1304843,600.8038423,117.0019414,92.81890726,32.75399068,50,"['add', 'sub', 'mul', 'div']",,10,
947,0-Huang1CS.csv,12.660645,38.8922286,7.381821207,10.86720733,9.917106172,11.11456727,11.2503308,600.6197453,601.5500481,221.5256586,194.0335062,32.99252611,50,"['add', 'sub', 'mul', 'div']",,10,
948,0-Huang1CS.csv,14.47226082,37.15554905,11.14153208,11.05868599,40.82606279,34.8774985,14.02908751,611.4826853,600.0639493,24.19889593,24.09399939,34.76365429,50,"['add', 'sub', 'mul', 'div']",,10,
949,0-Huang1CS.csv,16.4540163,41.67305875,16.85314678,17.16860982,17.06761176,16.75969257,17.13249288,601.5469146,601.0104396,75.30365419,145.7047074,31.2672991,50,"['add', 'sub', 'mul', 'div']",,10,
950,0-Huang1FS.csv,3.10717399,43.19973707,1.602077806,2.090908313,1.22739469,2.201906516,1.51217977,601.9147229,600.8969562,77.59670806,65.02762246,2.906494705,50,"['add', 'sub', 'mul', 'div']",,10,
951,0-Huang1FS.csv,2.369743321,37.66177011,1.136623796,1.49988267,1.488028881,1.28891016,1.366528455,608.471489,600.6291702,78.85764456,84.8021369,2.410974714,50,"['add', 'sub', 'mul', 'div']",,10,
952,0-Huang1FS.csv,2.698681741,40.00554776,1.537721291,1.3430452,1.39365053,1.598118629,1.686045079,601.3303235,600.6965652,128.7907414,213.9275198,2.305587134,50,"['add', 'sub', 'mul', 'div']",,10,
953,0-Huang1FS.csv,1.402037007,35.0323751,1.237761438,1.439471268,1.305550584,1.292774189,1.310489504,600.9080877,600.6202366,150.828228,112.1692688,1.751806741,50,"['add', 'sub', 'mul', 'div']",,10,
954,0-Huang1FS.csv,2.945625354,38.53774762,1.814402662,1.555679241,1.255356609,1.269957041,1.990960804,601.8208697,602.1824765,81.24960017,86.19093132,2.729333389,50,"['add', 'sub', 'mul', 'div']",,10,
955,0-Huang1FS.csv,1.543447451,38.98748636,1.322205476,1.049833565,1.086053498,1.058472838,1.277138349,601.8080034,603.5475023,128.4275627,80.54814434,2.076237724,50,"['add', 'sub', 'mul', 'div']",,10,
956,0-Huang1FS.csv,3.028940282,39.9685719,1.906695337,1.776137369,1.785462434,2.275618231,2.308335205,600.6514568,600.2946777,91.18898058,32.15114617,2.907984497,50,"['add', 'sub', 'mul', 'div']",,10,
957,0-Huang1FS.csv,2.666289811,37.84027076,1.718025682,1.5810529,1.636348686,1.521883395,1.873212395,600.3272586,600.3732142,116.7619562,110.6093612,2.529023382,50,"['add', 'sub', 'mul', 'div']",,10,
958,0-Huang1FS.csv,1.354139264,42.79555249,1.232044837,1.439373069,1.350361683,1.415954169,1.551746551,600.4280324,600.9709857,187.2526221,192.4704957,1.782956126,50,"['add', 'sub', 'mul', 'div']",,10,
959,0-Huang1FS.csv,2.18695397,39.25142574,1.294170078,1.346683871,1.403301536,1.397579668,1.268448213,600.0933719,603.7528956,140.2853451,206.5617332,1.792425626,50,"['add', 'sub', 'mul', 'div']",,10,
960,0-Huang1FS.csv,1.505861645,40.6088357,1.321949206,1.690732083,1.326339014,1.350436763,1.268448213,620.5925908,605.4263721,161.1266153,129.4587324,1.792425626,50,"['add', 'sub', 'mul', 'div']",,10,
961,0-Huang1FS.csv,2.944934323,39.19845867,1.568474478,1.604486349,1.707680594,1.669460829,2.001576915,600.940233,601.1846836,79.35390615,67.87047768,2.76460083,50,"['add', 'sub', 'mul', 'div']",,10,
962,0-Huang1FS.csv,2.392636811,42.24796987,0.952088307,1.215641948,0.908123121,0.898531224,1.391188946,600.9496973,601.456665,119.5310709,95.35411477,2.497041959,50,"['add', 'sub', 'mul', 'div']",,10,
963,0-Huang1FS.csv,2.523972511,43.53730822,1.802780637,1.685853637,2.097138608,2.099071105,2.177494733,617.1903474,600.2739122,172.8606038,134.8960106,2.46829914,50,"['add', 'sub', 'mul', 'div']",,10,
964,0-Huang1FS.csv,2.219729352,44.42726946,0.981440562,0.785059433,1.437363419,1.207722365,1.439541217,601.4059794,602.940352,77.92322254,86.76404238,2.325020409,50,"['add', 'sub', 'mul', 'div']",,10,
965,0-Huang1FS.csv,2.265653564,43.80617237,1.598558727,1.21034069,1.158079879,1.25677583,1.707633254,601.3527577,602.9384863,229.3021863,113.3730659,3.077924305,50,"['add', 'sub', 'mul', 'div']",,10,
966,0-Huang1FS.csv,1.200720644,40.16479564,1.32403093,1.303930792,1.321089513,1.362503803,1.268448213,600.719573,600.4146261,149.2752309,189.6033738,1.792425626,50,"['add', 'sub', 'mul', 'div']",,10,
